year,round,raceName,date,circuitName,country,location,lat,lng
2012,7,Canadian Grand Prix,2012-06-10,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2012,8,European Grand Prix,2012-06-24,Valencia Street Circuit,Spain,Valencia,39.4589,-0.331667
2012,9,British Grand Prix,2012-07-08,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2012,10,German Grand Prix,2012-07-22,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2012,11,Hungarian Grand Prix,2012-07-29,Hungaroring,Hungary,Budapest,47.5789,19.2486
2012,12,Belgian Grand Prix,2012-09-02,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2012,13,Italian Grand Prix,2012-09-09,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2012,14,Singapore Grand Prix,2012-09-23,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2012,15,Japanese Grand Prix,2012-10-07,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2012,16,Korean Grand Prix,2012-10-14,Korean International Circuit,Korea,Yeongam County,34.7333,126.417
2012,17,Indian Grand Prix,2012-10-28,Buddh International Circuit,India,Uttar Pradesh,28.3487,77.5331
2012,18,Abu Dhabi Grand Prix,2012-11-04,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2012,19,United States Grand Prix,2012-11-18,Circuit of the Americas,USA,Austin,30.1328,-97.6411
2012,20,Brazilian Grand Prix,2012-11-25,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2013,1,Australian Grand Prix,2013-03-17,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2013,2,Malaysian Grand Prix,2013-03-24,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2013,3,Chinese Grand Prix,2013-04-14,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2013,4,Bahrain Grand Prix,2013-04-21,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2013,5,Spanish Grand Prix,2013-05-12,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2013,6,Monaco Grand Prix,2013-05-26,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2013,7,Canadian Grand Prix,2013-06-09,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2013,8,British Grand Prix,2013-06-30,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2013,9,German Grand Prix,2013-07-07,Nürburgring,Germany,Nürburg,50.3356,6.9475
2013,10,Hungarian Grand Prix,2013-07-28,Hungaroring,Hungary,Budapest,47.5789,19.2486
2013,11,Belgian Grand Prix,2013-08-25,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2013,12,Italian Grand Prix,2013-09-08,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2013,13,Singapore Grand Prix,2013-09-22,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2013,14,Korean Grand Prix,2013-10-06,Korean International Circuit,Korea,Yeongam County,34.7333,126.417
2013,15,Japanese Grand Prix,2013-10-13,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2013,16,Indian Grand Prix,2013-10-27,Buddh International Circuit,India,Uttar Pradesh,28.3487,77.5331
2013,17,Abu Dhabi Grand Prix,2013-11-03,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2013,18,United States Grand Prix,2013-11-17,Circuit of the Americas,USA,Austin,30.1328,-97.6411
2013,19,Brazilian Grand Prix,2013-11-24,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2014,1,Australian Grand Prix,2014-03-16,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2014,2,Malaysian Grand Prix,2014-03-30,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2014,3,Bahrain Grand Prix,2014-04-06,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2014,4,Chinese Grand Prix,2014-04-20,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2014,5,Spanish Grand Prix,2014-05-11,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2014,6,Monaco Grand Prix,2014-05-25,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2014,7,Canadian Grand Prix,2014-06-08,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2014,8,Austrian Grand Prix,2014-06-22,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2014,9,British Grand Prix,2014-07-06,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2014,10,German Grand Prix,2014-07-20,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2014,11,Hungarian Grand Prix,2014-07-27,Hungaroring,Hungary,Budapest,47.5789,19.2486
2014,12,Belgian Grand Prix,2014-08-24,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2014,13,Italian Grand Prix,2014-09-07,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2014,14,Singapore Grand Prix,2014-09-21,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2014,15,Japanese Grand Prix,2014-10-05,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2014,16,Russian Grand Prix,2014-10-12,Sochi Autodrom,Russia,Sochi,43.4057,39.9578
2014,17,United States Grand Prix,2014-11-02,Circuit of the Americas,USA,Austin,30.1328,-97.6411
2014,18,Brazilian Grand Prix,2014-11-09,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2014,19,Abu Dhabi Grand Prix,2014-11-23,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2015,1,Australian Grand Prix,2015-03-15,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2015,2,Malaysian Grand Prix,2015-03-29,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2015,3,Chinese Grand Prix,2015-04-12,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2015,4,Bahrain Grand Prix,2015-04-19,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2015,5,Spanish Grand Prix,2015-05-10,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2015,6,Monaco Grand Prix,2015-05-24,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2015,7,Canadian Grand Prix,2015-06-07,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2015,8,Austrian Grand Prix,2015-06-21,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2015,9,British Grand Prix,2015-07-05,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2015,10,Hungarian Grand Prix,2015-07-26,Hungaroring,Hungary,Budapest,47.5789,19.2486
2015,11,Belgian Grand Prix,2015-08-23,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2015,12,Italian Grand Prix,2015-09-06,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2015,13,Singapore Grand Prix,2015-09-20,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2015,14,Japanese Grand Prix,2015-09-27,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2015,15,Russian Grand Prix,2015-10-11,Sochi Autodrom,Russia,Sochi,43.4057,39.9578
2015,16,United States Grand Prix,2015-10-25,Circuit of the Americas,USA,Austin,30.1328,-97.6411
2015,17,Mexican Grand Prix,2015-11-01,Autódromo Hermanos Rodríguez,Mexico,Mexico City,19.4042,-99.0907
2015,18,Brazilian Grand Prix,2015-11-15,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2015,19,Abu Dhabi Grand Prix,2015-11-29,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2016,1,Australian Grand Prix,2016-03-20,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2016,2,Bahrain Grand Prix,2016-04-03,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2016,3,Chinese Grand Prix,2016-04-17,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2016,4,Russian Grand Prix,2016-05-01,Sochi Autodrom,Russia,Sochi,43.4057,39.9578
2016,5,Spanish Grand Prix,2016-05-15,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2016,6,Monaco Grand Prix,2016-05-29,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2016,7,Canadian Grand Prix,2016-06-12,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2016,8,European Grand Prix,2016-06-19,Baku City Circuit,Azerbaijan,Baku,40.3725,49.8533
2016,9,Austrian Grand Prix,2016-07-03,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2016,10,British Grand Prix,2016-07-10,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2016,11,Hungarian Grand Prix,2016-07-24,Hungaroring,Hungary,Budapest,47.5789,19.2486
2016,12,German Grand Prix,2016-07-31,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2016,13,Belgian Grand Prix,2016-08-28,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2016,14,Italian Grand Prix,2016-09-04,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2016,15,Singapore Grand Prix,2016-09-18,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2016,16,Malaysian Grand Prix,2016-10-02,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2016,17,Japanese Grand Prix,2016-10-09,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2016,18,United States Grand Prix,2016-10-23,Circuit of the Americas,USA,Austin,30.1328,-97.6411
2016,19,Mexican Grand Prix,2016-10-30,Autódromo Hermanos Rodríguez,Mexico,Mexico City,19.4042,-99.0907
2016,20,Brazilian Grand Prix,2016-11-13,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2016,21,Abu Dhabi Grand Prix,2016-11-27,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2017,1,Australian Grand Prix,2017-03-26,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2017,2,Chinese Grand Prix,2017-04-09,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2017,4,Russian Grand Prix,2017-04-30,Sochi Autodrom,Russia,Sochi,43.4057,39.9578
2017,5,Spanish Grand Prix,2017-05-14,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2017,6,Monaco Grand Prix,2017-05-28,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2017,7,Canadian Grand Prix,2017-06-11,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2017,8,Azerbaijan Grand Prix,2017-06-25,Baku City Circuit,Azerbaijan,Baku,40.3725,49.8533
2017,9,Austrian Grand Prix,2017-07-09,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2017,10,British Grand Prix,2017-07-16,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2017,11,Hungarian Grand Prix,2017-07-30,Hungaroring,Hungary,Budapest,47.5789,19.2486
2017,12,Belgian Grand Prix,2017-08-27,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2017,13,Italian Grand Prix,2017-09-03,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2017,14,Singapore Grand Prix,2017-09-17,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2017,15,Malaysian Grand Prix,2017-10-01,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2017,16,Japanese Grand Prix,2017-10-08,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2017,17,United States Grand Prix,2017-10-22,Circuit of the Americas,USA,Austin,30.1328,-97.6411
2017,18,Mexican Grand Prix,2017-10-29,Autódromo Hermanos Rodríguez,Mexico,Mexico City,19.4042,-99.0907
2017,19,Brazilian Grand Prix,2017-11-12,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2017,20,Abu Dhabi Grand Prix,2017-11-26,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2018,1,Australian Grand Prix,2018-03-25,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2018,2,Bahrain Grand Prix,2018-04-08,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2018,3,Chinese Grand Prix,2018-04-15,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2018,4,Azerbaijan Grand Prix,2018-04-29,Baku City Circuit,Azerbaijan,Baku,40.3725,49.8533
2018,5,Spanish Grand Prix,2018-05-13,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2018,6,Monaco Grand Prix,2018-05-27,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2018,7,Canadian Grand Prix,2018-06-10,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2018,8,French Grand Prix,2018-06-24,Circuit Paul Ricard,France,Le Castellet,43.2506,5.79167
2018,9,Austrian Grand Prix,2018-07-01,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2018,10,British Grand Prix,2018-07-08,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2018,11,German Grand Prix,2018-07-22,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2018,12,Hungarian Grand Prix,2018-07-29,Hungaroring,Hungary,Budapest,47.5789,19.2486
2018,13,Belgian Grand Prix,2018-08-26,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2018,14,Italian Grand Prix,2018-09-02,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2018,15,Singapore Grand Prix,2018-09-16,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2018,16,Russian Grand Prix,2018-09-30,Sochi Autodrom,Russia,Sochi,43.4057,39.9578
2018,17,Japanese Grand Prix,2018-10-07,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2018,18,United States Grand Prix,2018-10-21,Circuit of the Americas,USA,Austin,30.1328,-97.6411
2018,19,Mexican Grand Prix,2018-10-28,Autódromo Hermanos Rodríguez,Mexico,Mexico City,19.4042,-99.0907
